"...1","regiao","ibge","municipio","pib_per_capita","uf","vab","Impostos","populacao","taxa_analfabetismo","percentage_votos_centrao","Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita","Comércio e reparação de veículos automotores e motocicletas","Construção","Demais serviços","Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação","Indústrias de transformação","Indústrias extrativas","Pecuária, inclusive apoio à pecuária","Produção florestal, pesca e aquicultura","num_bolsa","percent_bolsa","Emendas","percent_transfer","percent_empregado_mun"
1682,"Nordeste",2703007,"IBATEGUARA",12563.99,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",3793.401,15636.999711079,0.2978,0.356142075471698,0,1,0,0,0,0,0,0,0,0,2575,0.164673533771032,4030419.73,0.953198617500284,0.481412639405204
1683,"Nordeste",2703106,"IGACI",12186.03,"AL","Administração, defesa, educação e saúde públicas e seguridade social",5795.819,25596.003046111,0.2899,0.254745595895817,1,0,0,0,0,0,0,0,0,0,4827,0.188584131331138,2475314,0.856771147810145,0.686021505376344
1684,"Nordeste",2703205,"IGREJA NOVA",23178.66,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",37100.206,24669.9976184991,0.2799,0.666282344900105,0,1,0,0,0,0,0,0,0,0,3612,0.146412661073445,4165000,NA,0.300712213136376
1685,"Nordeste",2703304,"INHAPI",9497.81,"AL","Administração, defesa, educação e saúde públicas e seguridade social",5977.146,18397.9959590685,0.2869,0.596618587429994,1,0,0,0,0,0,0,0,0,0,2934,0.159473890880698,4551855.18,0.932659944731472,1.51348039215686
1686,"Nordeste",2703403,"JACARÉ DOS HOMENS",14453.21,"AL","Administração, defesa, educação e saúde públicas e seguridade social",1395.002,5185.00077145492,0.2377,0.689558120041393,1,0,0,0,0,0,0,0,0,0,1095,0.211186082368266,1499643,0.983145347848713,2.27526132404181
1687,"Nordeste",2703502,"JACUÍPE",27819.57,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",1502.419,6992.00124229095,0.2412,0.456399452332657,0,1,0,0,0,0,0,0,0,0,1084,0.155034297397353,2336175,0.965765517383418,0.70902394106814
1688,"Nordeste",2703601,"JAPARATINGA",29841.33,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",11006.772,8444.00095438106,0.1994,0.389014149377593,0,1,0,0,0,0,0,0,0,0,1805,0.213761226431826,1822300,0.854858332197636,0.374818401937046
1689,"Nordeste",2703700,"JARAMATAIA",13542.28,"AL","Administração, defesa, educação e saúde públicas e seguridade social",1238.998,5750.99997932401,0.3124,0.692619782220635,1,0,0,0,0,0,0,0,0,0,991,0.172317858383384,1792648,0.942764085115711,3.97959183673469
1690,"Nordeste",2703759,"JEQUIÁ DA PRAIA",33230.86,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",8742.052,11494.9997983802,0.2074,0.908613591530421,0,1,0,0,0,0,0,0,0,0,2205,0.191822534899976,4065100,0.939329811022429,0.990116801437556
1691,"Nordeste",2703809,"JOAQUIM GOMES",21556.45,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",4882.685,24167.0044000752,0.3061,0.296532735957203,0,1,0,0,0,0,0,0,0,0,3567,0.147597937292919,7440862,0.964394441742991,0.606976744186047
1692,"Nordeste",2703908,"JUNDIÁ",13301.11,"AL","Administração, defesa, educação e saúde públicas e seguridade social",968.604,4118.99848959974,0.277,0.810625199034982,1,0,0,0,0,0,0,0,0,0,735,0.178441434697254,5975166,0.949125045312988,0.546204620462046
1693,"Nordeste",2704005,"JUNQUEIRO",22253.75,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",13874.553,24716.0048081784,0.251,0.693444430467,0,1,0,0,0,0,0,0,0,0,3824,0.154717561745038,3197462.02,0.948981728259466,0.510043041606887
1694,"Nordeste",2704104,"LAGOA DA CANOA",15431.61,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",6195.876,17692.0045931695,0.2756,0.620526399162596,0,1,0,0,0,0,0,0,0,0,3185,0.180024823259975,4316674.69,0.950097816838477,0.814925373134328
1695,"Nordeste",2704203,"LIMOEIRO DE ANADIA",23703.54,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",24474.652,28904.0032417099,0.2621,0.790465049944506,0,1,0,0,0,0,0,0,0,0,4328,0.149737043820784,8501777.96,0.943924444794654,0.651533742331288
1696,"Nordeste",2704302,"MACEIÓ",26642.2,"AL","Demais serviços",4305013.395,1031597.10196605,0.0842,0.349601788376201,0,0,0,0,1,0,0,0,0,0,63097,0.0611643827612035,110346691.76,0.641117316646951,0.0431748690036666
1697,"Nordeste",2704401,"MAJOR ISIDORO",14226.02,"AL","Administração, defesa, educação e saúde públicas e seguridade social",9510.292,19923.0039744075,0.2755,0.0598211227701994,1,0,0,0,0,0,0,0,0,0,3299,0.165587478888114,4301238,0.921569837810296,0.606896551724138
1698,"Nordeste",2704500,"MARAGOGI",33547.15,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",49705.884,33351.0042134727,0.1888,0.627401742195367,0,1,0,0,0,0,0,0,0,0,4896,0.146802176290157,9594388.56,0.72730094648049,0.169614147909968
1699,"Nordeste",2704609,"MARAVILHA",10253.11,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3242.078,8849.99741541835,0.2787,0.454654808743169,1,0,0,0,0,0,0,0,0,0,2537,0.28666675038572,8232565,0.91977870671912,1.8010752688172
1700,"Nordeste",2704708,"MARECHAL DEODORO",64514.89,"AL","Indústrias de transformação",874513.833,52847.9960982651,0.1347,0.324002864575591,0,0,0,0,0,0,1,0,0,0,6895,0.13046852310501,7181866.66,0.59605225586483,0.184977071626946
1701,"Nordeste",2704807,"MARIBONDO",14324.64,"AL","Administração, defesa, educação e saúde públicas e seguridade social",9175.165,13122.9985535413,0.226,0.682966259426848,1,0,0,0,0,0,0,0,0,0,1947,0.148365481567061,1745256,0.922617338963144,0.518018018018018
1702,"Nordeste",2704906,"MAR VERMELHO",14663.33,"AL","Administração, defesa, educação e saúde públicas e seguridade social",933.027,3473.99969856779,0.2076,0.0894870006301197,1,0,0,0,0,0,0,0,0,0,651,0.187392071527348,2095972.63,0.955179405801043,0.87218045112782
1703,"Nordeste",2705002,"MATA GRANDE",14071.19,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",6101.791,25199.9928222133,0.3108,0.384488823231042,0,1,0,0,0,0,0,0,0,0,3684,0.146190517830331,2575975,0.944937628140692,0.896640826873385
1704,"Nordeste",2705101,"MATRIZ DE CAMARAGIBE",15668.42,"AL","Administração, defesa, educação e saúde públicas e seguridade social",27560.272,24626.9934045679,0.2334,0.597142538032177,1,0,0,0,0,0,0,0,0,0,3545,0.143947738230297,9327769.88,0.918430054092768,0.343258426966292
1705,"Nordeste",2705200,"MESSIAS",12147.11,"AL","Administração, defesa, educação e saúde públicas e seguridade social",13287.166,18201.0036132051,0.21,0.501425285078852,1,0,0,0,0,0,0,0,0,0,1850,0.101642746703143,2392976,0.924906153423808,0.57606405394016
1706,"Nordeste",2705309,"MINADOR DO NEGRÃO",14016.88,"AL","Administração, defesa, educação e saúde públicas e seguridade social",1438.715,5314.99855888044,0.3252,0.531568935361217,1,0,0,0,0,0,0,0,0,0,779,0.146566361471242,2082883,0.953504236008715,0.8484375
1707,"Nordeste",2705408,"MONTEIRÓPOLIS",11292.89,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3682.271,7171.00228550885,0.2646,0.0883003105125327,1,0,0,0,0,0,0,0,0,0,1472,0.205271165925385,3209236.44,NA,0.822562979189485
1708,"Nordeste",2705507,"MURICI",20687.62,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",17017.13,28427.9965989321,0.2365,0.193524765489288,0,1,0,0,0,0,0,0,0,0,4028,0.14169130722885,5627976,0.860460439256021,0.244534412955466
1709,"Nordeste",2705606,"NOVO LINO",14584.85,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",2803.546,12836.9959238525,0.2667,0.171093860759494,0,1,0,0,0,0,0,0,0,0,2014,0.156890288970005,2756452,0.940802627929794,0.830097087378641
1713,"Nordeste",2706000,"OLIVENÇA",9317.95,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3967.708,11681.0060152716,0.2732,0.05942143808995,1,0,0,0,0,0,0,0,0,0,2104,0.180121472178788,2661614.87,0.937156881108099,0.60855614973262
1714,"Nordeste",2706109,"OURO BRANCO",9543.68,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3777.366,11573.0030763814,0.2345,0.544082948328267,1,0,0,0,0,0,0,0,0,0,2452,0.211872405443676,5694332.25,0.933041793224037,0.45748987854251
1715,"Nordeste",2706208,"PALESTINA",9071.45,"AL","Administração, defesa, educação e saúde públicas e seguridade social",811.373,5060.99730473078,0.2192,0.0336776217765043,1,0,0,0,0,0,0,0,0,0,921,0.18197994279489,3168624.57,0.942997446584079,1.29207920792079
1716,"Nordeste",2706307,"PALMEIRA DOS ÍNDIOS",16085.04,"AL","Demais serviços",85229.966,73451.9782356774,0.1883,0.43117600072648,0,0,0,0,1,0,0,0,0,0,10763,0.14653111132645,13391617.91,0.864406310968588,0.356330275229358
1717,"Nordeste",2706406,"PÃO DE AÇÚCAR",10967.88,"AL","Administração, defesa, educação e saúde públicas e seguridade social",10888.841,24306.9950619445,0.2412,0.283850130173904,1,0,0,0,0,0,0,0,0,0,3825,0.157362108736694,5465434,0.887253472097574,0.864504921829763
1718,"Nordeste",2706422,"PARICONHA",13747.59,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",3280.159,10545.9988987161,0.2224,0.639630198532585,0,1,0,0,0,0,0,0,0,0,1762,0.167077582400897,4124716,0.956580544044232,0.788561525129983
1719,"Nordeste",2706448,"PARIPUEIRA",17561.86,"AL","Administração, defesa, educação e saúde públicas e seguridade social",9160.468,13483.9975378462,0.1552,0.380696575495395,1,0,0,0,0,0,0,0,0,0,2096,0.155443516962759,4088634,0.908225975858936,0.539090444557997
1720,"Nordeste",2706505,"PASSO DE CAMARAGIBE",22090.3,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",7105.345,15269.9975554882,0.2375,0.242161162790698,0,1,0,0,0,0,0,0,0,0,2275,0.148984961636903,2925085,0.905740464236788,0.635940803382664
1721,"Nordeste",2706604,"PAULO JACINTO",14540.74,"AL","Administração, defesa, educação e saúde públicas e seguridade social",2378.011,7556.00038237394,0.2511,0.720955502298096,1,0,0,0,0,0,0,0,0,0,1228,0.162519843549053,3169627.06,0.926779222377944,0.781140861466822
1722,"Nordeste",2706703,"PENEDO",15371.47,"AL","Administração, defesa, educação e saúde públicas e seguridade social",47573.161,64005.0187782951,0.1795,0.369534763813341,1,0,0,0,0,0,0,0,0,0,9572,0.14955077246608,3030666.66,0.852547536066363,0.290038400722837
1723,"Nordeste",2706802,"PIAÇABUÇU",25653.76,"AL","Produção florestal, pesca e aquicultura",10468.815,17868.0016496607,0.2283,0.539580702932984,0,0,0,0,0,0,0,0,0,1,3938,0.220393980099883,595807.01,0.986761636468321,0.86374695863747
1724,"Nordeste",2706901,"PILAR",19147.73,"AL","Administração, defesa, educação e saúde públicas e seguridade social",50743.392,35309.9954929383,0.1749,0.573111589367042,1,0,0,0,0,0,0,0,0,0,5568,0.157689060059879,6285769,0.84190321662609,0.571130896003031
1725,"Nordeste",2707008,"PINDOBA",20473.17,"AL","Administração, defesa, educação e saúde públicas e seguridade social",529.349,2902.99958433403,0.2336,0.410058622366288,1,0,0,0,0,0,0,0,0,0,337,0.116086823373525,1595000,0.946092280292901,0.857487922705314
1726,"Nordeste",2707107,"PIRANHAS",13584.64,"AL","Administração, defesa, educação e saúde públicas e seguridade social",15382.458,25324.0078500424,0.2076,0.525572372188139,1,0,0,0,0,0,0,0,0,0,3822,0.150923977856594,5006379.86,0.904482436934615,0.272889949299135
1727,"Nordeste",2707206,"POÇO DAS TRINCHEIRAS",8693.95,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3639.119,14446.9994651453,0.2673,0.254058780487805,1,0,0,0,0,0,0,0,0,0,2673,0.185021118499302,2643890,0.92765310104954,0.702352941176471
1728,"Nordeste",2707305,"PORTO CALVO",15105.53,"AL","Administração, defesa, educação e saúde públicas e seguridade social",21568.022,27330.9975220995,0.2113,0.398386937984496,1,0,0,0,0,0,0,0,0,0,5114,0.187113551046385,8273347.27,0.87253108033103,0.188124306326304
1729,"Nordeste",2707404,"PORTO DE PEDRAS",43738.21,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",7836.384,7618.00055374923,0.2208,0.148864961832061,0,1,0,0,0,0,0,0,0,0,1666,0.218692554331736,6220059.33,0.86777917351625,0.452014218009479
1730,"Nordeste",2707503,"PORTO REAL DO COLÉGIO",13337.96,"AL","Administração, defesa, educação e saúde públicas e seguridade social",9189.131,20157.9948507868,0.2731,0.742871778066191,1,0,0,0,0,0,0,0,0,0,4101,0.203442853833249,4102191.58,0.96321534360764,0.647058823529412
1731,"Nordeste",2707602,"QUEBRANGULO",16876.56,"AL","Administração, defesa, educação e saúde públicas e seguridade social",4306.85,11202.0026593097,0.2511,0.301881440195281,1,0,0,0,0,0,0,0,0,0,2134,0.190501650901367,1399994,0.924958847330018,0.849716446124764
1732,"Nordeste",2707701,"RIO LARGO",18806.12,"AL","Administração, defesa, educação e saúde públicas e seguridade social",219125.699,75661.994818708,0.1314,0.535495779799549,1,0,0,0,0,0,0,0,0,0,9611,0.127025464013058,12837776.27,0.869552311276196,0.157484127838158
1733,"Nordeste",2707800,"ROTEIRO",30769.1,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",2664.654,6634.00014950064,0.2503,0.64610375,0,1,0,0,0,0,0,0,0,0,1220,0.183901111321475,2277191.69,0.976490398671625,0.760215053763441
1734,"Nordeste",2707909,"SANTA LUZIA DO NORTE",37770.24,"AL","Indústrias de transformação",56878.286,7343.99982631829,0.147,0.649830788530466,0,0,0,0,0,0,1,0,0,0,955,0.130038129436989,2287035.5,0.880520542019124,0.476491862567812
1735,"Nordeste",2708006,"SANTANA DO IPANEMA",13489.5,"AL","Demais serviços",60354.176,47909.9994810779,0.2097,0.16973192453043,0,0,0,0,1,0,0,0,0,0,7839,0.163619287933744,20588559.6,0.929929784495591,0.307256742661302
1736,"Nordeste",2708105,"SANTANA DO MUNDAÚ",132421.08,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",5268.884,10637.0000305087,0.2783,0.366873905325444,0,1,0,0,0,0,0,0,0,0,1783,0.167622449458123,4095102,0.949526892327411,0.54458041958042
1737,"Nordeste",2708204,"SÃO BRÁS",18535.41,"AL","Produção florestal, pesca e aquicultura",3551.705,6977.00158777173,0.2534,0.272593201267829,0,0,0,0,0,0,0,0,0,1,1080,0.154794288981225,1900000,0.945569062755693,0.920168067226891
1738,"Nordeste",2708303,"SÃO JOSÉ DA LAJE",24433.4,"AL","Indústrias de transformação",67022.336,24064.0040272741,0.2542,0.13358619914997,0,0,0,0,0,0,1,0,0,0,3255,0.13526427257537,7892117,0.897882425948937,0.190412065715055
1739,"Nordeste",2708402,"SÃO JOSÉ DA TAPERA",10251.63,"AL","Administração, defesa, educação e saúde públicas e seguridade social",11796.697,32462.0147235123,0.2699,0.309133921924648,1,0,0,0,0,0,0,0,0,0,5882,0.181196393695788,4920171,0.912322104267065,0.386338797814208
1740,"Nordeste",2708501,"SÃO LUÍS DO QUITUNDE",27097.07,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",78136.607,34825.003699662,0.2472,0.595227296352915,0,1,0,0,0,0,0,0,0,0,5978,0.171658273221031,11273807,0.923413788761327,0.227781192378611
1741,"Nordeste",2708600,"SÃO MIGUEL DOS CAMPOS",22027.55,"AL","Demais serviços",134426.972,62328.0136465472,0.1588,0.64658282741738,0,0,0,0,1,0,0,0,0,0,7319,0.117427133832709,10466006.33,0.872934173881258,0.217689193397695
1742,"Nordeste",2708709,"SÃO MIGUEL DOS MILAGRES",30158.25,"AL","Demais serviços",8605.886,8072.99886432402,0.1801,0.28601,0,0,0,0,1,0,0,0,0,0,1233,0.152731348129979,2282518,0.857001300331391,0.347177419354839
1743,"Nordeste",2708808,"SÃO SEBASTIÃO",24947.59,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",19532.279,34423.9986708135,0.2803,0.686620200036042,0,1,0,0,0,0,0,0,0,0,5751,0.167063682955461,11780498.22,0.91086074651216,0.8261045804621
1744,"Nordeste",2708907,"SATUBA",18584.75,"AL","Administração, defesa, educação e saúde públicas e seguridade social",24397.555,14041.9972289108,0.0958,0.756918593987246,1,0,0,0,0,0,0,0,0,0,1769,0.125979230102527,2600000,NA,0.333469889389594
1745,"Nordeste",2708956,"SENADOR RUI PALMEIRA",8721.59,"AL","Administração, defesa, educação e saúde públicas e seguridade social",3245.72,13892.9947406379,0.2558,0.171950694843992,1,0,0,0,0,0,0,0,0,0,2387,0.171813208351535,3053238.87,0.939626101605163,0.939317319848293
1747,"Nordeste",2709103,"TAQUARANA",25335.01,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",11221.48,20161.9978835611,0.259,0.33126195129566,0,1,0,0,0,0,0,0,0,0,2728,0.13530405150098,3593259,0.893749175161319,0.605356240525518
1748,"Nordeste",2709152,"TEOTÔNIO VILELA",30461.61,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",30315.696,44570.0043431716,0.2159,0.797498372093023,0,1,0,0,0,0,0,0,0,0,5536,0.124209097162633,12800050.53,0.89807426848082,0.437985023825732
1749,"Nordeste",2709202,"TRAIPU",10630.43,"AL","Administração, defesa, educação e saúde públicas e seguridade social",5094.487,27933.9908169284,0.3269,0.0346410007165035,1,0,0,0,0,0,0,0,0,0,4137,0.148099139400193,4237591.27,0.989371824789945,0.631427198462278
1750,"Nordeste",2709301,"UNIÃO DOS PALMARES",21467.05,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",82838.16,65963.0142008334,0.2323,0.551476406694289,0,1,0,0,0,0,0,0,0,0,9312,0.141170019484682,9846679.5,0.833468588136579,0.179720506987325
1751,"Nordeste",2709400,"VIÇOSA",23158.1,"AL","Agricultura, inclusive apoio à agricultura e a pós colheita",14229.409,25654.994494367,0.2486,0.422607572974746,0,1,0,0,0,0,0,0,0,0,4297,0.167491752958415,13219551.21,0.841498810606027,0.484795829713293
1753,"Nordeste",2800209,"AQUIDABÃ",13207.67,"SE","Administração, defesa, educação e saúde públicas e seguridade social",15835.318,21796.0014900433,0.2231,0.241112917601795,1,0,0,0,0,0,0,0,0,0,2960,0.135804725529688,6630839.39,0.945470272003971,0.483325922632281
1754,"Nordeste",2800308,"ARACAJU",27364.4,"SE","Demais serviços",2356642.725,672613.972460569,0.0522,0.416510194893783,0,0,0,0,1,0,0,0,0,0,35243,0.05239706792155,12331255.84,0.584889505602624,0.0340557518341483
1755,"Nordeste",2800407,"ARAUÁ",14240.03,"SE","Administração, defesa, educação e saúde públicas e seguridade social",8027.521,9839.99928370937,0.2401,0.79266873015873,1,0,0,0,0,0,0,0,0,0,1761,0.178963427661568,1739592.51,0.934797445924847,0.698294243070362
1756,"Nordeste",2800506,"AREIA BRANCA",13400.43,"SE","Administração, defesa, educação e saúde públicas e seguridade social",17583.253,18825.0040483776,0.188,0.527042967032967,1,0,0,0,0,0,0,0,0,0,2286,0.121434236833379,4114316.91,0.930939920568202,0.479166666666667
1757,"Nordeste",2800605,"BARRA DOS COQUEIROS",82114.31,"SE","Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação",396769.705,31439.0000719728,0.0606,0.301296903860712,0,0,0,0,0,1,0,0,0,0,2905,0.0924011575861073,808330,0.611712387240724,0.332887189292543
1758,"Nordeste",2800670,"BOQUIM",12345.44,"SE","Administração, defesa, educação e saúde públicas e seguridade social",29111.946,26980.0049248953,0.1953,0.667327775264727,1,0,0,0,0,0,0,0,0,0,4067,0.150741262328208,2900190.38,0.926862664128602,0.367057871307163
1759,"Nordeste",2800704,"BREJO GRANDE",11420.45,"SE","Administração, defesa, educação e saúde públicas e seguridade social",4211.835,8395.9986690542,0.2425,0.764099929165383,1,0,0,0,0,0,0,0,0,0,1420,0.169128183075327,1739862.95,0.961181136115142,0.751737835153923
1760,"Nordeste",2801009,"CAMPO DO BRITO",12970.1,"SE","Administração, defesa, educação e saúde públicas e seguridade social",17459.095,18324.9937163168,0.2052,0.560053817609202,1,0,0,0,0,0,0,0,0,0,2337,0.127530739501379,2688273.81,0.904038911940454,0.303933253873659
